CustomerID,Name,Age,Income,LoanAmount,LoanTerm,CreditScore,Default,TransactionHistory
756,Customer_756,70.0,9255.0,10310,17,542,0,"[{""amount"": 227, ""date"": ""2023-07-18""}, {""amount"": 991, ""date"": ""2023-04-12""}, {""amount"": 663, ""date"": ""2023-11-02""}, {""amount"": 451, ""date"": ""2023-02-18""}, {""amount"": 585, ""date"": ""2023-07-26""}, {""amount"": 905, ""date"": ""2023-08-05""}, {""amount"": 551, ""date"": ""2023-02-13""}, {""amount"": 798, ""date"": ""2023-01-31""}, {""amount"": 556, ""date"": ""2023-03-22""}, {""amount"": 761, ""date"": ""2023-05-15""}, {""amount"": 353, ""date"": ""2023-03-10""}]"
757,Customer_757,51.0,3758.0,10999,45,674,0,"[{""amount"": 608, ""date"": ""2023-12-10""}, {""amount"": 469, ""date"": ""2023-07-02""}, {""amount"": 477, ""date"": ""2023-07-08""}, {""amount"": 293, ""date"": ""2023-10-24""}, {""amount"": 491, ""date"": ""2023-11-26""}, {""amount"": 994, ""date"": ""2023-10-23""}, {""amount"": 337, ""date"": ""2023-10-12""}, {""amount"": 628, ""date"": ""2023-01-21""}, {""amount"": 360, ""date"": ""2023-11-12""}, {""amount"": 606, ""date"": ""2023-08-22""}, {""amount"": 563, ""date"": ""2023-04-21""}, {""amount"": 455, ""date"": ""2023-11-29""}, {""amount"": 306, ""date"": ""2023-06-28""}, {""amount"": 966, ""date"": ""2023-07-15""}, {""amount"": 489, ""date"": ""2023-02-20""}, {""amount"": 176, ""date"": ""2023-07-12""}, {""amount"": 126, ""date"": ""2023-03-29""}, {""amount"": 114, ""date"": ""2023-10-09""}, {""amount"": 691, ""date"": ""2023-03-14""}]"
759,Customer_759,47.0,18495.0,21362,49,657,0,"[{""amount"": 949, ""date"": ""2023-08-06""}, {""amount"": 286, ""date"": ""2023-01-27""}, {""amount"": 575, ""date"": ""2023-03-08""}, {""amount"": 414, ""date"": ""2023-05-28""}, {""amount"": 452, ""date"": ""2023-08-06""}, {""amount"": 624, ""date"": ""2023-11-21""}, {""amount"": 105, ""date"": ""2023-02-24""}, {""amount"": 662, ""date"": ""2023-11-14""}]"
760,Customer_760,30.0,16306.0,47646,51,664,0,"[{""amount"": 487, ""date"": ""2023-07-12""}, {""amount"": 198, ""date"": ""2023-10-30""}, {""amount"": 469, ""date"": ""2023-10-19""}, {""amount"": 777, ""date"": ""2023-01-02""}, {""amount"": 529, ""date"": ""2023-12-20""}, {""amount"": 574, ""date"": ""2023-01-25""}, {""amount"": 251, ""date"": ""2023-12-20""}, {""amount"": 236, ""date"": ""2023-07-08""}, {""amount"": 587, ""date"": ""2023-06-09""}, {""amount"": 552, ""date"": ""2023-10-27""}, {""amount"": 833, ""date"": ""2023-01-30""}, {""amount"": 205, ""date"": ""2023-01-03""}, {""amount"": 496, ""date"": ""2023-05-15""}, {""amount"": 471, ""date"": ""2023-09-21""}, {""amount"": 593, ""date"": ""2023-02-21""}, {""amount"": 698, ""date"": ""2023-04-15""}]"
761,Customer_761,64.0,8992.0,41481,17,591,0,"[{""amount"": 874, ""date"": ""2023-03-12""}, {""amount"": 166, ""date"": ""2023-07-03""}, {""amount"": 884, ""date"": ""2023-09-16""}, {""amount"": 635, ""date"": ""2023-04-06""}, {""amount"": 494, ""date"": ""2023-09-03""}, {""amount"": 873, ""date"": ""2023-04-05""}, {""amount"": 109, ""date"": ""2023-09-13""}, {""amount"": 918, ""date"": ""2023-04-29""}, {""amount"": 337, ""date"": ""2023-11-27""}, {""amount"": 805, ""date"": ""2023-09-10""}, {""amount"": 518, ""date"": ""2023-07-14""}, {""amount"": 407, ""date"": ""2023-07-12""}, {""amount"": 527, ""date"": ""2023-04-15""}, {""amount"": 869, ""date"": ""2023-03-15""}, {""amount"": 759, ""date"": ""2023-04-19""}, {""amount"": 298, ""date"": ""2023-07-22""}]"
764,Customer_764,69.0,4538.0,5259,7,753,0,"[{""amount"": 742, ""date"": ""2023-01-22""}, {""amount"": 203, ""date"": ""2023-10-18""}, {""amount"": 910, ""date"": ""2023-01-26""}, {""amount"": 966, ""date"": ""2023-08-08""}, {""amount"": 588, ""date"": ""2023-09-12""}, {""amount"": 675, ""date"": ""2023-02-08""}, {""amount"": 765, ""date"": ""2023-12-30""}]"
765,Customer_765,41.0,14316.0,47338,50,658,0,"[{""amount"": 402, ""date"": ""2023-04-06""}, {""amount"": 661, ""date"": ""2023-11-28""}, {""amount"": 855, ""date"": ""2023-11-30""}, {""amount"": 418, ""date"": ""2023-02-09""}, {""amount"": 742, ""date"": ""2023-05-12""}, {""amount"": 128, ""date"": ""2023-09-20""}, {""amount"": 553, ""date"": ""2023-09-27""}, {""amount"": 662, ""date"": ""2023-12-19""}, {""amount"": 663, ""date"": ""2023-08-02""}, {""amount"": 950, ""date"": ""2023-04-03""}, {""amount"": 141, ""date"": ""2023-07-25""}, {""amount"": 144, ""date"": ""2023-02-07""}, {""amount"": 634, ""date"": ""2023-03-06""}, {""amount"": 646, ""date"": ""2023-03-11""}, {""amount"": 611, ""date"": ""2023-04-15""}, {""amount"": 595, ""date"": ""2023-01-29""}, {""amount"": 631, ""date"": ""2023-05-30""}, {""amount"": 724, ""date"": ""2023-10-27""}]"
766,Customer_766,43.0,3827.0,10236,53,371,0,"[{""amount"": 116, ""date"": ""2023-10-11""}, {""amount"": 908, ""date"": ""2023-07-23""}, {""amount"": 892, ""date"": ""2023-06-23""}, {""amount"": 483, ""date"": ""2023-12-31""}, {""amount"": 274, ""date"": ""2023-02-17""}, {""amount"": 851, ""date"": ""2023-05-02""}, {""amount"": 728, ""date"": ""2023-12-25""}, {""amount"": 365, ""date"": ""2023-12-30""}, {""amount"": 713, ""date"": ""2023-03-22""}, {""amount"": 876, ""date"": ""2023-04-15""}]"
767,Customer_767,64.0,14058.0,34038,40,757,0,"[{""amount"": 159, ""date"": ""2023-07-24""}, {""amount"": 253, ""date"": ""2023-11-20""}, {""amount"": 641, ""date"": ""2023-06-24""}, {""amount"": 304, ""date"": ""2023-07-21""}, {""amount"": 407, ""date"": ""2023-11-02""}, {""amount"": 669, ""date"": ""2023-08-05""}, {""amount"": 705, ""date"": ""2023-11-07""}, {""amount"": 409, ""date"": ""2023-04-05""}, {""amount"": 834, ""date"": ""2023-01-19""}, {""amount"": 536, ""date"": ""2023-07-25""}, {""amount"": 719, ""date"": ""2023-01-15""}, {""amount"": 236, ""date"": ""2023-01-05""}, {""amount"": 433, ""date"": ""2023-08-07""}, {""amount"": 669, ""date"": ""2023-04-05""}, {""amount"": 882, ""date"": ""2023-08-14""}]"
768,Customer_768,68.0,5441.0,10353,48,678,0,"[{""amount"": 378, ""date"": ""2023-04-08""}, {""amount"": 414, ""date"": ""2023-09-12""}, {""amount"": 209, ""date"": ""2023-10-23""}, {""amount"": 128, ""date"": ""2023-12-18""}, {""amount"": 849, ""date"": ""2023-02-23""}, {""amount"": 608, ""date"": ""2023-12-22""}, {""amount"": 584, ""date"": ""2023-07-02""}, {""amount"": 932, ""date"": ""2023-06-19""}, {""amount"": 711, ""date"": ""2023-10-24""}, {""amount"": 362, ""date"": ""2023-05-26""}, {""amount"": 325, ""date"": ""2023-12-31""}, {""amount"": 476, ""date"": ""2023-03-03""}, {""amount"": 559, ""date"": ""2023-03-01""}]"
769,Customer_769,61.0,7479.0,23565,48,521,0,"[{""amount"": 668, ""date"": ""2023-07-16""}, {""amount"": 925, ""date"": ""2023-04-28""}, {""amount"": 473, ""date"": ""2023-06-19""}, {""amount"": 576, ""date"": ""2023-11-10""}, {""amount"": 964, ""date"": ""2023-10-01""}, {""amount"": 109, ""date"": ""2023-02-19""}, {""amount"": 512, ""date"": ""2023-07-31""}, {""amount"": 721, ""date"": ""2023-11-26""}, {""amount"": 751, ""date"": ""2023-10-10""}, {""amount"": 592, ""date"": ""2023-05-31""}, {""amount"": 300, ""date"": ""2023-04-15""}, {""amount"": 153, ""date"": ""2023-07-14""}]"
770,Customer_770,70.0,7674.0,32731,50,753,0,"[{""amount"": 274, ""date"": ""2023-01-30""}, {""amount"": 542, ""date"": ""2023-07-07""}, {""amount"": 373, ""date"": ""2023-08-30""}, {""amount"": 402, ""date"": ""2023-06-17""}, {""amount"": 288, ""date"": ""2023-05-16""}, {""amount"": 809, ""date"": ""2023-09-08""}, {""amount"": 629, ""date"": ""2023-09-22""}, {""amount"": 514, ""date"": ""2023-08-29""}, {""amount"": 993, ""date"": ""2023-05-19""}, {""amount"": 454, ""date"": ""2023-08-25""}, {""amount"": 595, ""date"": ""2023-03-03""}, {""amount"": 233, ""date"": ""2023-01-30""}, {""amount"": 667, ""date"": ""2023-05-10""}, {""amount"": 203, ""date"": ""2023-06-08""}, {""amount"": 178, ""date"": ""2023-09-22""}]"
771,Customer_771,59.0,11299.0,33499,16,403,0,"[{""amount"": 193, ""date"": ""2023-05-11""}, {""amount"": 863, ""date"": ""2023-06-02""}, {""amount"": 587, ""date"": ""2023-10-26""}, {""amount"": 550, ""date"": ""2023-07-14""}, {""amount"": 827, ""date"": ""2023-04-13""}, {""amount"": 940, ""date"": ""2023-05-05""}, {""amount"": 710, ""date"": ""2023-11-26""}, {""amount"": 642, ""date"": ""2023-01-03""}, {""amount"": 532, ""date"": ""2023-01-14""}, {""amount"": 980, ""date"": ""2023-03-10""}, {""amount"": 272, ""date"": ""2023-05-19""}, {""amount"": 935, ""date"": ""2023-07-20""}, {""amount"": 109, ""date"": ""2023-09-03""}]"
772,Customer_772,64.0,13466.0,20198,48,831,0,"[{""amount"": 475, ""date"": ""2023-06-28""}, {""amount"": 664, ""date"": ""2023-06-15""}, {""amount"": 676, ""date"": ""2023-01-26""}, {""amount"": 748, ""date"": ""2023-08-19""}, {""amount"": 874, ""date"": ""2023-12-01""}, {""amount"": 862, ""date"": ""2023-11-02""}, {""amount"": 817, ""date"": ""2023-07-28""}, {""amount"": 449, ""date"": ""2023-07-13""}, {""amount"": 156, ""date"": ""2023-09-20""}, {""amount"": 726, ""date"": ""2023-09-06""}, {""amount"": 913, ""date"": ""2023-06-17""}, {""amount"": 490, ""date"": ""2023-08-06""}, {""amount"": 816, ""date"": ""2023-05-06""}, {""amount"": 293, ""date"": ""2023-10-21""}, {""amount"": 930, ""date"": ""2023-12-16""}]"
773,Customer_773,18.0,19627.0,22054,46,706,0,"[{""amount"": 287, ""date"": ""2023-04-05""}, {""amount"": 305, ""date"": ""2023-08-28""}, {""amount"": 627, ""date"": ""2023-02-20""}, {""amount"": 929, ""date"": ""2023-06-02""}, {""amount"": 388, ""date"": ""2023-06-23""}, {""amount"": 470, ""date"": ""2023-11-23""}, {""amount"": 250, ""date"": ""2023-10-02""}, {""amount"": 594, ""date"": ""2023-12-03""}, {""amount"": 927, ""date"": ""2023-11-13""}, {""amount"": 540, ""date"": ""2023-01-11""}, {""amount"": 948, ""date"": ""2023-02-14""}, {""amount"": 803, ""date"": ""2023-04-10""}, {""amount"": 990, ""date"": ""2023-08-03""}, {""amount"": 941, ""date"": ""2023-11-26""}, {""amount"": 547, ""date"": ""2023-09-13""}]"
774,Customer_774,30.0,6835.0,22625,52,367,0,"[{""amount"": 460, ""date"": ""2023-11-04""}, {""amount"": 121, ""date"": ""2023-04-21""}, {""amount"": 710, ""date"": ""2023-08-05""}, {""amount"": 553, ""date"": ""2023-02-08""}, {""amount"": 321, ""date"": ""2023-10-27""}, {""amount"": 962, ""date"": ""2023-11-26""}, {""amount"": 239, ""date"": ""2023-01-27""}, {""amount"": 712, ""date"": ""2023-12-31""}, {""amount"": 219, ""date"": ""2023-10-22""}, {""amount"": 858, ""date"": ""2023-12-03""}, {""amount"": 869, ""date"": ""2023-10-21""}, {""amount"": 679, ""date"": ""2023-02-19""}]"
775,Customer_775,27.0,17179.0,19215,45,435,0,"[{""amount"": 443, ""date"": ""2023-11-06""}, {""amount"": 717, ""date"": ""2023-01-26""}, {""amount"": 880, ""date"": ""2023-04-25""}, {""amount"": 449, ""date"": ""2023-12-05""}, {""amount"": 304, ""date"": ""2023-08-13""}, {""amount"": 172, ""date"": ""2023-08-08""}, {""amount"": 788, ""date"": ""2023-01-30""}, {""amount"": 628, ""date"": ""2023-03-29""}, {""amount"": 598, ""date"": ""2023-04-30""}, {""amount"": 149, ""date"": ""2023-07-20""}, {""amount"": 969, ""date"": ""2023-09-30""}, {""amount"": 470, ""date"": ""2023-02-10""}, {""amount"": 709, ""date"": ""2023-04-18""}, {""amount"": 143, ""date"": ""2023-04-02""}, {""amount"": 774, ""date"": ""2023-05-21""}]"
776,Customer_776,36.0,14019.0,22036,21,393,0,"[{""amount"": 457, ""date"": ""2023-05-05""}, {""amount"": 559, ""date"": ""2023-04-07""}, {""amount"": 486, ""date"": ""2023-04-04""}, {""amount"": 352, ""date"": ""2023-03-22""}, {""amount"": 555, ""date"": ""2023-04-01""}, {""amount"": 685, ""date"": ""2023-03-17""}, {""amount"": 683, ""date"": ""2023-04-28""}, {""amount"": 135, ""date"": ""2023-10-31""}, {""amount"": 320, ""date"": ""2023-10-11""}, {""amount"": 695, ""date"": ""2023-09-04""}, {""amount"": 620, ""date"": ""2023-06-22""}, {""amount"": 881, ""date"": ""2023-11-10""}, {""amount"": 671, ""date"": ""2023-11-06""}, {""amount"": 834, ""date"": ""2023-02-13""}]"
778,Customer_778,25.0,7945.0,17528,32,706,1,"[{""amount"": 383, ""date"": ""2023-11-16""}, {""amount"": 160, ""date"": ""2023-10-04""}, {""amount"": 672, ""date"": ""2023-11-06""}, {""amount"": 114, ""date"": ""2023-08-24""}, {""amount"": 250, ""date"": ""2023-01-02""}, {""amount"": 129, ""date"": ""2023-04-29""}]"
779,Customer_779,21.0,5901.0,18211,47,450,0,"[{""amount"": 585, ""date"": ""2023-06-07""}, {""amount"": 519, ""date"": ""2023-02-12""}, {""amount"": 141, ""date"": ""2023-03-22""}, {""amount"": 443, ""date"": ""2023-11-10""}, {""amount"": 179, ""date"": ""2023-12-30""}, {""amount"": 467, ""date"": ""2023-03-16""}, {""amount"": 986, ""date"": ""2023-11-28""}, {""amount"": 736, ""date"": ""2023-05-23""}, {""amount"": 317, ""date"": ""2023-03-19""}, {""amount"": 791, ""date"": ""2023-01-05""}, {""amount"": 710, ""date"": ""2023-11-16""}, {""amount"": 422, ""date"": ""2023-01-22""}, {""amount"": 400, ""date"": ""2023-02-22""}, {""amount"": 210, ""date"": ""2023-12-05""}, {""amount"": 343, ""date"": ""2023-01-10""}, {""amount"": 405, ""date"": ""2023-07-05""}]"
781,Customer_781,30.0,9831.0,20983,50,595,1,"[{""amount"": 230, ""date"": ""2023-04-23""}, {""amount"": 253, ""date"": ""2023-03-08""}, {""amount"": 239, ""date"": ""2023-06-13""}, {""amount"": 847, ""date"": ""2023-03-06""}, {""amount"": 287, ""date"": ""2023-12-26""}, {""amount"": 916, ""date"": ""2023-03-10""}, {""amount"": 773, ""date"": ""2023-03-15""}, {""amount"": 618, ""date"": ""2023-09-07""}, {""amount"": 231, ""date"": ""2023-09-13""}, {""amount"": 262, ""date"": ""2023-11-29""}, {""amount"": 260, ""date"": ""2023-02-05""}, {""amount"": 353, ""date"": ""2023-01-25""}, {""amount"": 535, ""date"": ""2023-05-02""}, {""amount"": 199, ""date"": ""2023-04-14""}, {""amount"": 266, ""date"": ""2023-06-01""}]"
783,Customer_783,70.0,7940.0,33341,22,764,0,"[{""amount"": 217, ""date"": ""2023-11-05""}, {""amount"": 960, ""date"": ""2023-04-01""}, {""amount"": 394, ""date"": ""2023-04-26""}, {""amount"": 356, ""date"": ""2023-04-22""}, {""amount"": 210, ""date"": ""2023-11-21""}, {""amount"": 803, ""date"": ""2023-10-14""}, {""amount"": 302, ""date"": ""2023-11-17""}, {""amount"": 546, ""date"": ""2023-10-03""}, {""amount"": 533, ""date"": ""2023-05-09""}, {""amount"": 803, ""date"": ""2023-10-22""}]"
785,Customer_785,66.0,11338.0,40571,34,548,0,"[{""amount"": 519, ""date"": ""2023-09-06""}, {""amount"": 227, ""date"": ""2023-01-08""}, {""amount"": 724, ""date"": ""2023-04-20""}, {""amount"": 980, ""date"": ""2023-08-17""}, {""amount"": 922, ""date"": ""2023-09-11""}, {""amount"": 195, ""date"": ""2023-01-05""}, {""amount"": 553, ""date"": ""2023-10-07""}]"
786,Customer_786,63.0,13817.0,29619,6,313,0,"[{""amount"": 320, ""date"": ""2023-11-10""}, {""amount"": 678, ""date"": ""2023-09-18""}, {""amount"": 424, ""date"": ""2023-01-14""}, {""amount"": 638, ""date"": ""2023-08-25""}, {""amount"": 741, ""date"": ""2023-01-23""}, {""amount"": 154, ""date"": ""2023-09-08""}, {""amount"": 146, ""date"": ""2023-03-14""}, {""amount"": 105, ""date"": ""2023-07-16""}, {""amount"": 865, ""date"": ""2023-05-21""}]"
787,Customer_787,36.0,15116.0,38479,50,717,0,"[{""amount"": 594, ""date"": ""2023-08-14""}, {""amount"": 230, ""date"": ""2023-12-16""}, {""amount"": 547, ""date"": ""2023-10-31""}, {""amount"": 445, ""date"": ""2023-06-12""}, {""amount"": 542, ""date"": ""2023-05-30""}, {""amount"": 992, ""date"": ""2023-01-18""}, {""amount"": 860, ""date"": ""2023-08-17""}]"
789,Customer_789,67.0,11871.0,22058,28,425,0,"[{""amount"": 215, ""date"": ""2023-02-22""}, {""amount"": 969, ""date"": ""2023-03-22""}, {""amount"": 541, ""date"": ""2023-08-21""}, {""amount"": 624, ""date"": ""2023-09-19""}, {""amount"": 870, ""date"": ""2023-02-20""}, {""amount"": 952, ""date"": ""2023-07-04""}, {""amount"": 354, ""date"": ""2023-09-28""}, {""amount"": 181, ""date"": ""2023-04-01""}, {""amount"": 728, ""date"": ""2023-09-18""}, {""amount"": 274, ""date"": ""2023-01-09""}, {""amount"": 300, ""date"": ""2023-01-20""}, {""amount"": 115, ""date"": ""2023-05-28""}, {""amount"": 470, ""date"": ""2023-04-29""}, {""amount"": 630, ""date"": ""2023-12-12""}, {""amount"": 585, ""date"": ""2023-06-02""}]"
790,Customer_790,25.0,8081.0,37670,30,806,0,"[{""amount"": 352, ""date"": ""2023-02-20""}, {""amount"": 109, ""date"": ""2023-01-28""}, {""amount"": 190, ""date"": ""2023-07-27""}, {""amount"": 903, ""date"": ""2023-07-25""}, {""amount"": 878, ""date"": ""2023-01-12""}, {""amount"": 199, ""date"": ""2023-01-15""}, {""amount"": 342, ""date"": ""2023-03-07""}, {""amount"": 296, ""date"": ""2023-06-05""}, {""amount"": 409, ""date"": ""2023-11-06""}, {""amount"": 200, ""date"": ""2023-07-31""}, {""amount"": 881, ""date"": ""2023-06-25""}, {""amount"": 760, ""date"": ""2023-12-19""}, {""amount"": 140, ""date"": ""2023-12-21""}, {""amount"": 265, ""date"": ""2023-08-17""}, {""amount"": 589, ""date"": ""2023-04-21""}, {""amount"": 648, ""date"": ""2023-05-25""}, {""amount"": 712, ""date"": ""2023-11-08""}, {""amount"": 445, ""date"": ""2023-04-24""}, {""amount"": 869, ""date"": ""2023-10-06""}]"
792,Customer_792,67.0,12213.0,21386,25,793,0,"[{""amount"": 195, ""date"": ""2023-05-12""}, {""amount"": 841, ""date"": ""2023-02-07""}, {""amount"": 222, ""date"": ""2023-01-14""}, {""amount"": 800, ""date"": ""2023-07-17""}, {""amount"": 374, ""date"": ""2023-10-31""}, {""amount"": 645, ""date"": ""2023-08-04""}, {""amount"": 600, ""date"": ""2023-03-07""}, {""amount"": 470, ""date"": ""2023-02-17""}, {""amount"": 450, ""date"": ""2023-05-29""}, {""amount"": 252, ""date"": ""2023-01-16""}, {""amount"": 548, ""date"": ""2023-05-13""}, {""amount"": 876, ""date"": ""2023-09-16""}, {""amount"": 767, ""date"": ""2023-05-10""}, {""amount"": 160, ""date"": ""2023-10-19""}, {""amount"": 256, ""date"": ""2023-02-09""}, {""amount"": 884, ""date"": ""2023-02-09""}, {""amount"": 217, ""date"": ""2023-11-02""}, {""amount"": 873, ""date"": ""2023-03-07""}]"
793,Customer_793,64.0,19194.0,29230,36,808,0,"[{""amount"": 705, ""date"": ""2023-03-21""}, {""amount"": 598, ""date"": ""2023-12-16""}, {""amount"": 318, ""date"": ""2023-12-21""}, {""amount"": 600, ""date"": ""2023-08-31""}, {""amount"": 825, ""date"": ""2023-03-26""}, {""amount"": 667, ""date"": ""2023-12-13""}, {""amount"": 457, ""date"": ""2023-06-02""}, {""amount"": 129, ""date"": ""2023-11-02""}, {""amount"": 288, ""date"": ""2023-04-05""}, {""amount"": 867, ""date"": ""2023-07-28""}, {""amount"": 304, ""date"": ""2023-04-18""}, {""amount"": 687, ""date"": ""2023-05-27""}, {""amount"": 930, ""date"": ""2023-08-15""}, {""amount"": 759, ""date"": ""2023-03-15""}, {""amount"": 644, ""date"": ""2023-01-13""}]"
794,Customer_794,47.0,2512.0,8340,19,385,0,"[{""amount"": 118, ""date"": ""2023-11-20""}, {""amount"": 975, ""date"": ""2023-06-24""}, {""amount"": 728, ""date"": ""2023-01-05""}, {""amount"": 879, ""date"": ""2023-05-13""}, {""amount"": 763, ""date"": ""2023-07-05""}, {""amount"": 317, ""date"": ""2023-02-15""}, {""amount"": 126, ""date"": ""2023-08-02""}, {""amount"": 824, ""date"": ""2023-12-17""}, {""amount"": 620, ""date"": ""2023-11-09""}, {""amount"": 367, ""date"": ""2023-07-09""}, {""amount"": 520, ""date"": ""2023-04-25""}, {""amount"": 802, ""date"": ""2023-05-11""}, {""amount"": 719, ""date"": ""2023-07-27""}, {""amount"": 850, ""date"": ""2023-11-26""}, {""amount"": 684, ""date"": ""2023-12-07""}, {""amount"": 765, ""date"": ""2023-02-23""}]"
795,Customer_795,21.0,6829.0,6600,13,786,0,"[{""amount"": 429, ""date"": ""2023-02-20""}, {""amount"": 744, ""date"": ""2023-03-12""}, {""amount"": 686, ""date"": ""2023-05-19""}, {""amount"": 900, ""date"": ""2023-04-25""}, {""amount"": 523, ""date"": ""2023-09-17""}]"
797,Customer_797,38.0,6383.0,23179,41,774,0,"[{""amount"": 833, ""date"": ""2023-11-18""}, {""amount"": 596, ""date"": ""2023-01-06""}, {""amount"": 704, ""date"": ""2023-01-19""}, {""amount"": 448, ""date"": ""2023-05-22""}, {""amount"": 822, ""date"": ""2023-07-15""}, {""amount"": 816, ""date"": ""2023-01-22""}, {""amount"": 237, ""date"": ""2023-05-05""}, {""amount"": 827, ""date"": ""2023-10-17""}, {""amount"": 428, ""date"": ""2023-01-08""}, {""amount"": 449, ""date"": ""2023-05-18""}, {""amount"": 343, ""date"": ""2023-06-26""}, {""amount"": 343, ""date"": ""2023-10-11""}, {""amount"": 861, ""date"": ""2023-02-06""}, {""amount"": 930, ""date"": ""2023-06-27""}, {""amount"": 943, ""date"": ""2023-07-18""}, {""amount"": 737, ""date"": ""2023-09-23""}]"
798,Customer_798,60.0,4845.0,20757,59,579,0,"[{""amount"": 194, ""date"": ""2023-04-29""}, {""amount"": 799, ""date"": ""2023-12-12""}, {""amount"": 104, ""date"": ""2023-03-04""}, {""amount"": 125, ""date"": ""2023-03-04""}, {""amount"": 309, ""date"": ""2023-10-03""}, {""amount"": 723, ""date"": ""2023-02-13""}, {""amount"": 628, ""date"": ""2023-09-12""}, {""amount"": 763, ""date"": ""2023-04-15""}, {""amount"": 251, ""date"": ""2023-05-08""}, {""amount"": 758, ""date"": ""2023-07-09""}, {""amount"": 209, ""date"": ""2023-04-20""}, {""amount"": 837, ""date"": ""2023-06-14""}, {""amount"": 232, ""date"": ""2023-06-03""}, {""amount"": 440, ""date"": ""2023-12-26""}, {""amount"": 519, ""date"": ""2023-05-22""}, {""amount"": 729, ""date"": ""2023-10-07""}, {""amount"": 382, ""date"": ""2023-09-03""}, {""amount"": 872, ""date"": ""2023-02-03""}, {""amount"": 571, ""date"": ""2023-08-01""}]"
799,Customer_799,19.0,8160.0,34566,59,499,0,"[{""amount"": 771, ""date"": ""2023-11-08""}, {""amount"": 115, ""date"": ""2023-08-16""}, {""amount"": 477, ""date"": ""2023-05-23""}, {""amount"": 168, ""date"": ""2023-11-04""}, {""amount"": 772, ""date"": ""2023-07-01""}]"
800,Customer_800,38.0,13749.0,39778,35,778,0,"[{""amount"": 666, ""date"": ""2023-11-12""}, {""amount"": 918, ""date"": ""2023-06-19""}, {""amount"": 687, ""date"": ""2023-07-18""}, {""amount"": 104, ""date"": ""2023-03-03""}, {""amount"": 443, ""date"": ""2023-08-04""}, {""amount"": 256, ""date"": ""2023-01-07""}, {""amount"": 758, ""date"": ""2023-11-07""}, {""amount"": 102, ""date"": ""2023-12-23""}, {""amount"": 215, ""date"": ""2023-09-10""}, {""amount"": 200, ""date"": ""2023-04-06""}, {""amount"": 548, ""date"": ""2023-08-09""}, {""amount"": 142, ""date"": ""2023-09-23""}]"
801,Customer_801,34.0,5409.0,9227,26,591,0,"[{""amount"": 695, ""date"": ""2023-05-18""}, {""amount"": 338, ""date"": ""2023-01-16""}, {""amount"": 225, ""date"": ""2023-04-14""}, {""amount"": 928, ""date"": ""2023-05-02""}, {""amount"": 841, ""date"": ""2023-08-20""}, {""amount"": 200, ""date"": ""2023-09-18""}, {""amount"": 880, ""date"": ""2023-02-18""}, {""amount"": 642, ""date"": ""2023-09-04""}, {""amount"": 546, ""date"": ""2023-10-28""}, {""amount"": 933, ""date"": ""2023-07-20""}, {""amount"": 597, ""date"": ""2023-04-17""}, {""amount"": 959, ""date"": ""2023-02-02""}, {""amount"": 662, ""date"": ""2023-12-27""}, {""amount"": 841, ""date"": ""2023-05-24""}, {""amount"": 242, ""date"": ""2023-03-24""}, {""amount"": 580, ""date"": ""2023-06-13""}, {""amount"": 657, ""date"": ""2023-10-14""}, {""amount"": 481, ""date"": ""2023-01-12""}]"
802,Customer_802,60.0,13063.0,47214,14,719,0,"[{""amount"": 933, ""date"": ""2023-08-18""}, {""amount"": 566, ""date"": ""2023-02-20""}, {""amount"": 532, ""date"": ""2023-04-11""}, {""amount"": 831, ""date"": ""2023-06-10""}, {""amount"": 255, ""date"": ""2023-01-28""}, {""amount"": 330, ""date"": ""2023-05-03""}, {""amount"": 744, ""date"": ""2023-08-28""}, {""amount"": 540, ""date"": ""2023-10-28""}, {""amount"": 972, ""date"": ""2023-03-18""}, {""amount"": 651, ""date"": ""2023-04-15""}, {""amount"": 327, ""date"": ""2023-09-17""}, {""amount"": 104, ""date"": ""2023-08-25""}]"
804,Customer_804,46.0,11515.0,38749,47,318,0,"[{""amount"": 222, ""date"": ""2023-12-28""}, {""amount"": 550, ""date"": ""2023-11-17""}, {""amount"": 614, ""date"": ""2023-06-02""}, {""amount"": 956, ""date"": ""2023-11-08""}, {""amount"": 782, ""date"": ""2023-08-07""}, {""amount"": 855, ""date"": ""2023-08-13""}, {""amount"": 978, ""date"": ""2023-06-02""}, {""amount"": 949, ""date"": ""2023-01-19""}, {""amount"": 243, ""date"": ""2023-11-20""}, {""amount"": 809, ""date"": ""2023-12-22""}, {""amount"": 325, ""date"": ""2023-05-11""}, {""amount"": 981, ""date"": ""2023-06-10""}, {""amount"": 573, ""date"": ""2023-09-03""}, {""amount"": 636, ""date"": ""2023-01-06""}]"
